This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:    72612
Number of nonzeros in inequality constraint Jacobian.:     7776
Number of nonzeros in Lagrangian Hessian.............:    73933

Total number of variables............................:    20783
                     variables with only lower bounds:     3900
                variables with lower and upper bounds:    16883
                     variables with only upper bounds:        0
Total number of equality constraints.................:    16860
Total number of inequality constraints...............:     3888
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     3888
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  45 1.8773460e+000 1.09e+001 3.18e+000  -1.0 2.96e+000    -  7.63e-001 1.00e+000h  1
  46 1.8905338e+000 1.02e+002 4.98e+001  -1.0 2.39e+000  -1.8 5.91e-001 1.00e+000h  1
  47 1.8781503e+000 6.41e+001 2.41e+001  -1.0 1.99e+000    -  1.00e+000 1.00e+000h  1
  48 1.8856080e+000 1.76e+001 9.14e+000  -1.0 5.04e-001  -0.5 5.64e-001 8.01e-001h  1
  49 1.8861529e+000 1.31e+002 1.84e+002  -1.0 7.50e+000    -  6.42e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 1.8876758e+000 1.33e+002 1.59e+002  -1.0 5.61e+001  -0.9 3.51e-002 2.34e-002h  2
  51 1.8879395e+000 1.31e+002 1.53e+002  -1.0 2.26e+001  -1.4 1.50e-001 3.02e-002h  3
  52 1.8847906e+000 1.07e+002 1.20e+002  -1.0 3.71e+000  -1.0 4.75e-001 2.10e-001h  2
  53 1.8828866e+000 9.79e+001 1.09e+002  -1.0 2.62e+000  -1.5 1.00e+000 9.02e-002h  3
  54 1.8812289e+000 9.02e+001 1.00e+002  -1.0 1.67e+000  -1.0 1.00e+000 8.02e-002h  4
  55 1.8796809e+000 8.21e+001 9.10e+001  -1.0 2.79e+000  -1.5 6.80e-001 8.90e-002h  4
  56 1.8702387e+000 1.99e+001 1.50e+001  -1.0 2.26e+000  -1.1 1.00e+000 7.56e-001h  1
  57 1.8676252e+000 1.63e+001 1.73e+001  -1.0 6.54e-001  -0.7 2.59e-001 1.93e-001H  1
  58 1.8699182e+000 1.52e+001 2.06e+001  -1.0 4.99e+001  -1.1 5.53e-002 7.87e-002H  1
  59 1.8692421e+000 1.41e+001 3.35e+001  -1.0 8.92e+000  -0.7 3.54e-001 7.49e-002f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 1.8677180e+000 1.27e+001 5.22e+001  -1.0 6.93e-001  -0.3 7.27e-001 1.07e-001h  3
  61 1.8664498e+000 1.16e+001 1.36e+002  -1.0 3.47e-001   0.1 7.38e-001 9.34e-002h  3
  62 1.8642461e+000 9.91e+000 3.31e+002  -1.0 3.06e-001   0.6 1.00e+000 1.63e-001h  2
  63 1.8628961e+000 8.58e+000 6.17e+002  -1.0 6.12e-001   1.0 7.68e-001 1.29e-001h  1
  64 1.8642745e+000 4.68e+000 5.33e+002  -1.0 2.19e+000   0.5 3.28e-001 4.82e-001h  1
  65 1.8648880e+000 6.13e+000 7.70e+002  -1.0 1.12e+000   0.0 6.53e-001 1.00e+000f  1
  66 1.8607767e+000 6.07e+000 5.65e+002  -1.0 7.84e+000  -0.4 2.13e-002 2.74e-001h  1
  67 1.8687905e+000 6.98e+000 3.60e+002  -1.0 6.08e+000  -0.9 2.63e-002 3.83e-001F  1
  68 1.8696347e+000 5.87e+000 3.00e+002  -1.0 3.52e+000  -0.5 9.56e-001 1.70e-001h  1
  69 1.8669281e+000 7.71e+000 8.77e+001  -1.0 6.07e+000    -  3.81e-001 9.73e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 1.8705094e+000 7.56e+000 1.95e+001  -1.0 5.18e+000    -  4.15e-001 7.05e-001f  1
  71 1.8777805e+000 3.44e+001 2.14e+001  -1.0 5.71e+000    -  8.33e-001 1.00e+000h  1
  72 1.8738694e+000 1.51e+000 2.94e+001  -1.0 1.37e+000  -1.0 1.00e+000 1.00e+000h  1
  73 1.8766250e+000 5.70e+000 3.10e+001  -1.0 6.76e-001  -1.4 1.00e+000 1.00e+000h  1
  74 1.8822125e+000 6.40e+001 1.80e+001  -1.0 7.66e+000  -1.9 2.04e-001 2.52e-001h  2
  75 1.8796080e+000 1.47e+001 3.53e+001  -1.0 6.49e-001  -0.6 1.00e+000 1.00e+000h  1
  76 1.8812689e+000 5.17e+000 5.44e+000  -1.0 1.14e+000  -1.1 1.00e+000 1.00e+000h  1
  77 1.8822095e+000 1.28e+000 2.74e+000  -1.0 3.03e-001  -0.6 1.00e+000 1.00e+000h  1
  78 1.8862769e+000 6.02e+001 2.60e+001  -1.0 1.56e+001    -  1.79e-001 1.55e-001h  2
  79 1.8830451e+000 5.18e+001 6.59e+001  -1.0 1.31e+000  -1.1 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 1.8831850e+000 3.46e+000 1.39e+001  -1.0 3.96e-001    -  1.00e+000 1.00e+000h  1
  81 1.8831937e+000 1.04e+000 9.89e-001  -1.0 1.71e-001    -  1.00e+000 1.00e+000h  1
  82 1.8604144e+000 9.84e-002 4.07e-001  -1.7 2.88e-002    -  1.00e+000 1.00e+000h  1
  83 1.7748351e+000 1.32e+000 1.08e-002  -1.7 1.17e-001    -  1.00e+000 1.00e+000h  1
  84 1.6526908e+000 7.87e-002 1.05e+000  -3.8 3.90e-002    -  9.26e-001 1.00e+000h  1
  85 8.6528591e-001 3.13e+000 7.86e-001  -3.8 6.68e-001    -  2.55e-001 1.00e+000h  1
  86 2.6421780e-001 2.64e+000 4.09e-001  -3.8 1.88e+000  -1.6 6.09e-001 5.00e-001h  2
  87 1.3058477e-001 3.77e+000 4.77e-001  -3.8 5.31e-001  -2.1 7.15e-001 7.80e-001h  1
  88 1.2214223e-001 9.44e-001 2.45e-001  -3.8 9.66e-002  -1.6 7.16e-001 1.00e+000h  1
  89 9.3131913e-002 1.69e+000 2.47e-002  -3.8 1.26e-001  -2.1 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 7.7817884e-002 2.46e+001 3.29e-002  -3.8 4.38e-001  -2.6 1.00e+000 1.00e+000h  1
  91 7.5812390e-002 4.43e+001 3.17e-002  -3.8 1.41e+000  -3.1 1.00e+000 1.99e-001h  1
  92 6.9564350e-002 2.38e+001 9.59e-002  -3.8 2.44e+000  -3.6 5.06e-001 7.75e-001h  1
  93 6.6305075e-002 3.44e+000 9.83e-001  -3.8 6.36e-001  -2.2 3.89e-001 1.00e+000h  1
  94 6.8468402e-002 1.20e+000 6.84e-002  -3.8 3.69e-001  -2.7 1.00e+000 1.00e+000h  1
  95 6.8566111e-002 2.92e-001 3.12e-002  -3.8 1.88e-001  -3.2 1.00e+000 1.00e+000h  1
  96 6.8577298e-002 3.59e-001 7.82e-003  -3.8 1.55e-001  -3.7 1.00e+000 1.00e+000h  1
  97 6.8588759e-002 2.89e-001 1.10e-003  -3.8 1.91e-001  -4.1 1.00e+000 1.00e+000h  1
